Insult,ID,Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
0,552,kennedys where sure man whores
0,553,you wonderful just the way you are
0,554,trust me she is a bitch and awesome and cool and opinionated and strong and not afraid of being judged and beautiful she for real what you see is what you get not some cardboard superficial bullshit hope you like this type of blog entertainment who puts blog will melt your face off but still gets laughs and votes entertainment and what you expect from typical design blogging aka edu tainment think it good i love it and i do know shit about design
1,555,just go away because you get dumber by the day you probably even foegt where the subject began dumb dumb
0,556,actually i read through your comments in disqus sonny if are a moderate then barack is a conservative and there is far more evidence of obama kenyan birth than that fake crap from hawaii from his own lyin mouth as well as his fat sow of a wife pie hole as well moderate mt ass
1,557,wow your just as dumb as look
0,558,rourke needs to give me a fucking it was a pretty shitty picture he was really small in it had a packers jersey on though
0,559,yea right im sure they are all gon na meet up on the for tea and scones then have a frriendly game of foota in stanley park and be taking pics of each other before heading to their respective ends
0,560,drinking at is considered normal now bet you think you just such a cool kid eh s your generation is so fucked
0,561,lol why would you even bother with this low rent white trash mama you remember what forest said stupid is as stupid does even daddy ca save that little girl from this one
0,562,best mmo that will be out in will be niche however because of mmo gamers are clickers and lazy gamers and this game does not support clickers and the lazy crowd
0,563,pokecheck orby glass ex pen
0,564,hey ec did you get that email i sent you yesterday
1,565,he guilty you ignorant azz he does have to worry about it anyway because he never be in the hall of fame
0,566,shock
0,567,do forget mccann was the reason national league broke the losing streak
0,568,how dreadful to besmirch the reputation of a beautiful young lady by claiming such a outrageous thing and anyway it can not possibly be true as you have no doubt already decided because she was in bed with me at the time
1,569,in which part of the song was there autotune becuase a song is upbeat does not mean its fucking ears dude i am the best did not in any way have autotune in had afffects but no you beg to differ you clearly an idiot
0,570,of course aybbar is the one that gets the sucks
1,571,obama ca stand up to being that why the pos sealed his you do evenko who that loser in the white house really is
1,572,well you just lost all credibility when you said you were a student of limbaugh university now you are just a troll nobody cares what you think or say you are being flagged every time you post one of your degrading comments enjoy while it lasts
0,573,man da chocolate nigga can not suck dick if i was on true dick he would be shakin i promise dat bruh dam true is sooo phyne
0,574,does seem that secret to the rest of us
0,575,washington state legislature is about to approve same sex marriage supporters here anticipate a referendum vote this fall that will attempt to repeal this law despite being the only state where a referendum to repeal same rights as marriage domestic partnership the outcome of this vote is uncertain as one of the few states that already have all marriage rights granted to domestic partners yesterday decision could add to the basis for overturning such a referendum in federal court
0,576,to duxburian well eisenhower and the man behind him is john foster dullus i do not know who man so what do you have any point to make do you like to play picture in all to you duxburian a lot of your posts as to what point you are trying make
0,577,please site that source considering over half of americans think gay marraige should be legal
0,578,lawrence rachel bulldyke is that you exciting
0,579,oh my they blow up so fast
0,580,petrsmailbox sidneycatsby boom
0,581,you are bang on the money fox news is just as bad as media matters if not worse but both sides see themselves as the saints and the other as the devil fox news running this story amuses me very much
1,582,cite how often did your daddy you weekly hourly easily the most depressingly piece of shite ever to vomit their halfassed moronic excuses for the english language on this site think you being clever but your grasp of colloquialisms and sarcasm are hilariously pathetic you a fool your posts are puerile and you personally have no value here likes you nobody here even i tolerates you if these people could recognize you on the street they would spit on you my best guess is you the result of unprotected buttsex between your mother and the family dog abomination with no justifiable reason to do us all a huge favor and b go fuckyourself with a chainsaw sparky and blow this pathetic obamatroll i a big sticky sphincter kiss
0,583,lost i still have i started a like fest last weekend that got me up tow but that has since disappeared i feel shamed
0,584,nah then i just end up back where i started
0,585,closed courts are going on up and down the country more widely used in family courts to hide state kidnapping of children look in to state kidnapping you will be surprised by the large number of allegations and widespread cases
0,586,i suggest trout from a pond that you keep yourself
0,587,how many times have i heard watch out ipad or ipod and shit never happens its cuz you dont know it but apple stays steps ahead at all times
0,588,i guess because it taking the lord name in vain which is offensive to christians whatever fuck the internet it getting too pc d
1,589,you are just an idiot blabbermouth that is gon na get stopped hard one day you will not be saved
0,590,we always balance the budget on the backs of the the problem is that it is not the military that is the largest it is the other government workers who produce they only suck up taxpayer they make nothing and contribute only more regulations on how those of us who work shoud be taxed etc the military defends the country while the government worker defends his right to a parking slot at the federal building so he can get a bigger check
0,591,how this country elect so many crazies what is going on in america we used to be proud of this country because we had something to be proud of but now all we have are a few good people and a bunch of crazies is there something in our water what is happening to the people in this country that makes them act like scott brewer walker etc
0,592,bosh is ready they just dont need him to play
0,593,fuck i wanted to hate this so bad
0,594,if she had an expired visa she should have gotten a mastercard
0,595,obviously have no clue who ronald reagan was you pathetic ignorant puke
0,596,sorry you are right
0,597,saintmarty hi there
0,598,breakfast with the monks at that is different
0,599,you are a dumbkopf what kind of dessert sic is it in prickly pear pie tell humans to move you arrogant elitist moron
0,600,no need to prove you do have a reasoned response by replying
0,601,have any of yours stopped ogling each other long enough to evolve past monosyllables and cute attempts to use vocabulary you do understand
0,602,babapuppe thats right negro run off the site because you are no match for me anyway only pu to the c like you is no match for me
0,603,i like the cover that is a keyboard good idea hopefully it will be better than the nokia windows phone okay but not great
0,604,white people fuck like this black people fuck like this
0,605,plants also have a right to life kill or eat the vegetables are living beings have souls that scientifically beyond any doubt have souls that scientifically beyond any doubt
0,606,preparation fairness they both have a fair point lkp has shown an inability to be objectionable when it comes to the lions and drivel can get a bit preachy at times but at the same time all the people that write these articles at least deserve the respect that you read the article before making a snap judgement
1,607,like you know fck face
0,608,posted at am et is killing the democratic jennifer obama i have frequently argued has been fabulous for the conservative movement he spurred the creation of the tea party he helped the gop win the house majority in and make big gains in the senate his obamacare has helped revive the commerce clause and given a boost to conservative jurisprudence his refusal to support human rights has caused a bipartisan revulsion and reminded us that foreign policy must be girded by american values sent independents running into the arms forced conservatives to think hard and express eloquently principles of religious liberty limited government free markets and constitutional also has wreaked havoc in the the democratic party firmly affixed the and label to it after bill clinton declared that the era of big government was over made clinton into a pitch man for mitt romney his rejection of the keystone xl pipeline has split the party his refusal to adopt the simpson bowles recommendations has turned democrats into reactionaries defending the status quo on entitlements alienated jewish voters re mcgovernized the party which now stands for appeasing despotic powers turning on allies and slashing defense pack it up dude your eviction notice will be delivered in november
0,609,yeah rising prices and cut food stamps before you tax the now that fucking what they give a family now does feed them for a month and the families need to use the food banks to supplement
0,610,who is the real idiot dogtwon or me you have to pick one you know everybody ca be the stupidest person you talk to unless you talk to yourself you asked your lovely comments on how stupid everyone is that did vote for ron did he wind u with last about percent of the vote so of the other primary voters are all stupid morons and you are enlightened
0,611,who gives a rat rump what geithner says or thinks really he has proven to be an incompetent obama puppet and his failures are stacking up faster than pancakes when rosie raids her local waffle house this guy is going down faster than janet napolitano when elena kagan comes to visit sorry for the visual it made me puke too
0,612,god is not a republican nor an american nor a conservative
0,613,remain happy with our choices have been quite sure that you are not settled
0,614,there is nothing equal about a hetrosexual marriage and a gay marriage you ca compare apples to oranges one was created by god the other by man so enjoy your new freedom for it means nothing
0,615,if i both of you are dirt poor
0,616,she is a lawyer nurses do tend to turn around and go to law school you stupid ass
1,617,u buy shoes so people say they look bad nigga please dont think u so special u dont want ppl giving you compliments on your fresh gear fuck outta here dumb nigga
1,618,your an idiot coming from a boston fan you need to get a life and give respect where it due something like good job miami
1,619,fake as hell its illegal to even put a cam in a bathroom dumb fucks
1,620,truthfully your logic with the and the political statement just made everyone a little bit more dumb on this article comment section in fact you are probably in the and the bullshit irrelevant statistical fact you made up group put the remote down and read a book retard
0,621,buenas como afiliados que somos te dejo el enlace a la en guild wars spain http wars orgullo salvaje de los jotun
0,622,fuck you newsday
0,623,i would have been hard pressed not to empty the full mag into the little black angel
0,624,memphisdawg this is part of what the ncaa was talking about making a requirement right now scholarships are one year renewable scholarships making it easier for scumbags like saban to release a kid some school are going ahead nd offering these four year schollys i think the big was pushing their schools to do this
0,625,put them on the line i smell a rat
0,626,another way to say that is that you live in a nation where you are as free to believe ridiculous and silly andf to try to force them on other people unless they stop you
0,627,i have a transformer prime and hate it almost everything positive you read about this tablet is fast or responsive at all build quality i had to send it back to asus because of dead pixels and defective wifi signal quality cant get a decent lock on the other side of my tiny i love android and ics but every app on the prime has lockup and crash issues terrible device from a terrible manufacturer go for samsung fuck assus
1,628,your notion that you are sexually abused because you are hitting on newcomers and want to be justified in that sounds exactly like the pathology of a predator better check yourself
0,629,oh dear the poor deludec spuds fans are mouthing off come back in weeks spuds fans after your team has dropped like a stone back to where it belongs spurs the little club in a flat pack mfi stadium lol
0,630,mandingo just stop now you are claiming cotto has no balls go learn the sport
0,631,nana i got my first pair of nb shoes a few months ago and and they have really worked out well for me
1,632,fuck alla yall ymcb takeover weezy just tired of the beef das why he said
0,633,i do see nobody beating the heat four times
0,634,checked libertarian has been hitting the bath
1,635,like i said i liked the video not the song obviously your mama is a dumb old bitch she did teach you the first amendment roman darling soft ass nigga hahah
1,636,thats what you call there a fucking mexican there for you niggers crackers
1,637,you are a fool
0,638,no viene presionado esos despues que la prensa lo hizo pedazos por el juego contra
0,639,article is only talking about the it talking about what happens to the victim of a rape among her own had some nerve to allow yourself to be brutally raped and tortured by those five grown you have brought shame to this family and we will do everything in our power to have you ostracized and even
0,640,amazing to me that there are so many dupes out there that buy into the lies the gop puts especially the proposition that the rabble consistently manage to vote against their own
0,641,you missed some bran in your diet
0,642,david there enough rhino for the both of you
1,643,she can act like she thinks she perfect and be a naive bitch
0,644,never said anything derogatory about having tattoos only posting the one on your ass on and quit trying to pretty up what you say you wan na say whore say whore i never been a gardening implement
0,645,are you insane
1,646,and you no human your worthless
0,647,again why are you talking about heat fans instead of the actual team
0,648,yes you are right congress bachao institution
0,649,screaming yelling broken plays and winning steelers frist half of the seasons
0,650,do of hooked on phonics
0,651,but they do want any of them living in their community
1,652,laffin you do laugh at anything you jihadist puke
0,653,you are a day late and a dollar short
1,654,hahahahahahahahathe fucking dyke deserved it a bit karmic payback forall the degeneracy misandry that lesbo feminists have inflictedupon the western world that degenerate dyke bitch that still alive should not subject the rest of us to her disgusting emotional diarrhea over her fat dead land whale our world would be far better off were it not polluted by degenerate lesbo feminist pieces of shit
1,655,some of the comments i read here are so so lame white people just want the world to be so fair now but over the course of their hundreds and hundreds of years of opression death and fear it was american white people hung people cut off their private parts and took pictures with their kids and family around these dead bodies singing in the wind a truly sick mind state your kids they created tricks and illegal laws and rules to get ahead in america for hundreds of years they raped and killed destorying families and now because a person makes a choice to go to all black school where a teacher ca see a black student for themselves or gets a interview when a white does its reverse racism white people until you lived another history stop crying and get off your high horse
0,656,how people bring a story about a sandwich into a conversation about religion abortion and rape is beyond me but that being said hey government stay out of my kid lunch if i want my kid to eat paste and looseleaf paper for lunch that is my the most hilarious part is i bet the people making the decisions of what children can and can not eat have more rolls on their belly than the local deli has at if the lawmaker who proposed this and all the people who enforce it including school officials can show me pack abs and their marathon finishing time under hrs only please then maybe i listen to their stupid a es about what my child should eat i only wish they try doing this to an attorney who loves to litigate because will break that school district in attorneys fees alone maybe i go pro bono and do it myself
1,657,fact radical comic creator is written with real have argued against this fact please go to the project page on github and see for yourself lunduke has now consumed worth of time has begged for additional money for hardware and has not delivered on his promise as of you think that i am an ignorant hillbilly though you frequently insert symbols into your responses and use improper numerology when describing a number you habitually forfeit grammar and partially form words in addition to that your stream of consciousness is a collection of poorly constructed sentence fragments in short your english sucks you think that the internet is the only place where you have freedom of speech i on the internet and i in america and i just said whatever the fuck i wanted to implore you to argue these facts directly
0,658,another white murdering his wife at least he did not molest the little boys as well
0,659,tell em why you mad loool i have my opinion and you have yours and now sports
0,660,the microphone button wont work
0,661,lingerie the reporter needs glasses ive seen more flesh on show in a nunary
1,662,awe poor wittle troll on patrol is too tupid to speak onlyenglish so i the bad seriously lmfao
0,663,anyone think the will ever own the tax cut for the richest or the granny tax political party destroyers have george osborne stamped all over
0,664,dibrubaker lkissler always love my mt peeps and anyone else who crosses my path but tech never trumps us meeting in person
0,665,yep croatians coming to a house shop hospital school and dss office near you soon
0,666,your email address is not visible to other commenters
0,667,you seem to have a theng for crystal balls
0,668,wetshoesclassic haha
0,669,do let silly things like facts about other manufacturers get in the way of blind apple please it just upsets these people who have absolutely no interest in the product what so ever but feel the relentless need to spam the comment sections of news posts
0,670,who are you to judge him an inadequate
0,671,but vicky you lie all the time
0,672,you really use the word evoking
0,673,how so straight couples keep having gay babies
0,674,grizzlies will have the best team they have ever had next year
0,675,why send when you can set their own off as it sits in pre launch bang for buck the taxpayers ca complain about
0,676,regan was ticked off also that plain if munroe doesnt like being scolded like a child he shouldnt act like they have the right that not the point any reporter should be respectful allow any president finish his statement then ask questions presidents not answering questions at the end is nothing new either they have all done it in the regan clip as they are hollering out u can clearly see regan is annoyed he tells them he will not be answering questions when the a hole bret brier interviewed mr o he could not answer a question because that idiot kept talking over him interrupting him that situation was worst mr o handled that pretty dam good its about respect whether u like the man or not bill clinton joins in the negative talk about mr o but if u havent heard him u would never know when u c them about u watch the full clip of the incident sam donaldson knows its wrong bill said so even hannity mr o did answer his question tucker knows better if immigrant munroe has a problem go back from whence u came free up a job a real american grow up act like adults your country
0,677,michelle did you have a macro lens or is this just off something like a
0,678,nikestorw be fuckin up man
0,679,point is both are living dead us can find more capable younger leaders because the young have more vision
0,680,i not gay you sad little freak not everyone who support gay marriage are we have empathy and compassion for others unlike you religious bigots who ca wait to judge others
0,681,so are you go to bed boy
0,682,you are a theif are you
0,683,i watched some david video clips on youtube to my surprise i found him here too it great that somebody decided to speak about polish language as well it clears some superstitions and stereotypes about my language it turned out that it not that bad
0,684,how can you put creation in philosophy it has no fucking logic creation doesnt belong in philosophy
0,685,they saying it could be an acl tear
0,686,bill maher is a dumb more show reply to responding to more http maher finds six black men to deem matt drudge racist
1,687,you seem racist you dumb ho why not start crying about slavery even though were never there i irish my ancestors were slaves too do you hear irish whitey crying for a handout i am not afraid of black people in fact i never met a that i could beat up and stop being afraid of whitey prowess you black girls love white men and you know it maybe because we raise our own children something been dodging since the day he was born or maybe you are afraid of our intelligence and education afraid of black anyway back to the slavery issue we bought you and your from other black peeps which means that you were sold to us by black people so get mad at them not us they sold out they own race now me you stupid ho since that all your mouth is good for b
0,688,happened to all the talk about that industry hurting because obama would let them drill all over the place
0,689,i would sleep on the d backs either hudson return should really help that rotation
0,690,when he pulled out it looked like only of his dick was wet dayum no wonder she was moaning
0,691,aside from calling the police you should contact the bdn and tell them what you saw so they fix this false article
0,692,a pic from queen nicki concert last you tell the fuck is winning
1,693,no idiot tell it to the surpreme court and you not even funny asshole go back to bed
0,694,sure the people who actually diagnose and treat disease are the problem not the hordes of parasites around them
0,695,i think you find its her money now
0,696,i have absolutely great reasons not to vote children he can not be allowed to destroy their futures
0,697,otra historia estaria senador escalona en ubiese y la udi y rn con un de los votos de la epoca obtuviera de los de diputados y los senadores entonces la llamada obra de la inequidad chile entonces los que hoy nos gobiernas pues los para cambiar leyes economicas y que pasar por por rn y la udi mala memoria de los que odio y balas en este foro
0,698,more spin from the tea party bleachers
1,699,you a freaking idiot there is a word in the dictionary you just beyond a dumbass it not
0,700,citizens united did have squat to do with the wi recall united real impact wi recall
0,701,woot i detect the usual liberal vibe of race injected into your me make it easy on you without knowing your skin color being it does matter a wit to me blow it out your ass was that straight enough to the point for you sir
0,702,jay my condolences to you and your family it a terrible way to get a wake up call but i glad you found a way to channel this terrible loss into something positive for you and yours enjoy life in the slightly slower lane
0,703,database systems are what i do for a living
0,704,thats all rondo can hold on to his man
0,705,who the fuks knows wats going on in space when we dont know wats going on in area
0,706,wedge issue whether women use birth control issue is continued and frequent and deliberate abuse of the constitution is one more example of his utter willingness to destroy the principles in our founding document so that he can dictate to the populace as he sees fit has shown all too often that he cares not for the first amendment
1,707,wow way to tell us how rich you are stupid yuppie
0,708,you do realize you just called your mom a whore real smart
0,709,look like you had a great weekend lauren
0,710,and there not a single decent white person who come within a mile of ironic is it
0,711,fairly certain this blog has the most dany heatley references per capita than the rest of the internet we not even a wild blog
0,712,like our first ever credit rating downgrade
0,713,do you really think that someone might just believe you here you do understand everyone gets a good chuckle when you post canada
0,714,course with someone who would post the eurocentric nonsense about bore children out of wedlock
0,715,mine came allegedly
0,716,if you mean uk is your god then right
0,717,i think you are confusing the way things are with the ways things should be operations is everyone responsibility but it should not be that way see http is noops for more detail also i did not coin the term noops it was coined by forrester in april http devops with
1,718,you starting like a nazi
0,719,how a csm works after a hand is over the cards just used are placed back into the shuffler to be mixed with the other cards in the shoe shuffle king uses an elevator system to randomize the cards as the elevator is moved up and down cards are randomly inserted into one of the shelves in the elevator the shuffler randomly selects a shelf of cards to deliver into the shoe because of the non linear process every discard re inserted following a hand has a chance of appearing in the next round although shuffle master says the king differs from their competitors continuous shufflers because the others use a linear design most csms so the same thing they put the discards back into play and does away with the dealers having to stop to physically shuffle the cards at the end of a shoe house edge the continuous shufflers have no benefits for the player and has been dubbed the uncomfortable shoes it eliminates card counting for the skilled player and will also have a major disadvantage for the basic strategy player it speeds up the game the csm was first introduced many players felt it would probably increase the house edge as it turns out this is not entirely true michael shackleford the wizard of odds did a mathematical analysis of the continuous shuffling machines and found that there was a very slight reduction in the house edge a four deck game the edge is percent and in an eight deck game is percent before you get excited about a slight reduction in the house edge you have to realize that when the casino uses a csm the speed of the games is increased by about percent the basic strategy player stands to lose more in the long run because they are exposing more money to the house edge a player i feel a treat to visit a casino that offers double and single deck games i would hate to see these games eliminated altogether even a multi deck shoe game is preferable to the continuous shuffling machines the best way you can let the casinos know this is by refusing to play blackjack at the casinos that use a csm for their blackjack games
1,720,embrace the probability of your iminant death you idiot
1,721,good riddance you drug abusing loser
0,722,she was kind of a main character
0,723,i allways flag anything it says on the spot it has proven itself to be a troll of the worst sort a spamming one
0,724,no even if he has the best season next year he wo get it because the media get bored that why jordan did win more too bad we do have any good reporters voting like there were back in the bill russell days
0,725,eh billy joel not a bad guy music fucking awful of course
0,726,i know sitting in front of fire cozied how often does that happen but at least we do have to shave our legs as often x
0,727,i think that is the whole point i would appear that one of these politicians may have been directly affected by the drain on england known as immigration too little too late if you ask me as another mentioned on here if someone was qualified to make that kind of money they would use their trade elsewhere
0,728,women that are prostituted are victims
1,729,hating for jealousy is just so absurd though it makes you look like an idiot with no knowledge of baseball at all
0,730,yep i still despise this show too fucking frat boy humor
0,731,do you realize how many people get dui and retain their job
0,732,look at the bright side the have this david character supporting their side a strong wind will blow him from la to boston
0,733,hey teacher deserve every penny they can get it is a thankless job and very important
1,734,i see you dreamt about me all weekend i am not into men like you are and also cowards are very attractive now get to work you little cowardly stable boy
0,735,are you newcomer to this world
0,736,michelle actress host model runner up the amazing race asia team singapore fhm from john robert rdio rx milinette of the in abs cbn deal or no can you swallow all these things you know how to read you dont know how to understand you want to be an ambassador meg is letting you do all these things how sad
0,737,arsenal are glory hunters we do park the bus and we do spend mil just because we love a pony tail player who can only wait for corners
0,738,what is your problem why ca you just have normal and civil conversations come on please grow up so others can enjoy commenting
0,739,well braves were bound to break out the losing streak nobody better to do it against than sorry a ss westbrook
1,740,fucking savages
0,741,the number of invasions your ancestors were subjected to the invaders having their ways with your grandmothers is obvious by your point
0,742,the govermet spends billions of dollars every year guarding against al qaeda
0,743,i agree it would have been better than doing nothing trouble is baa did get the political backing it needed the white paper should have said that in heathrow closes we building new runways at stansted you are
1,744,you pathetic pimple faced little adolescent moron have you not studied sarcasm yet me guess you are a product of home schooling right
1,745,its comedy u fuckin hater nigga prolly is smashin her off camera
0,746,i told you to suck on the marriage penalty you numbskull besides every fiscal year ending clinton added to the federal debt pal look it up
0,747,i we got no class
1,748,you know what pathetic your mom asked me to remind you that it is bed time and she just asked me to have you send your sister to her bedroom
1,749,and you are retarded
0,750,are you color blind
0,751,it also nice when saban can sign kids every years compared to a normal non sec teams
1,752,lol your full of chit just another stupid liberal
0,753,i am so wanting a repub politician to blow his or her temper about the incompetence and the arrogance of the white the short term fixes for campaign reasons and no solutions to our long term solvency and security come on guys be human get mad
0,754,really like when you combine tactics such as these
0,755,ha ha i love reading about your picks seriously i was going to do it this time but could get my picks in on time i was out of town all weekend at my daughter college graduation but i try to get in on the pool action at wimbledon good luck everyone and remember nole rules
1,756,retard
0,757,modified by editor feature are you talking about
0,758,re luke babbitt the funniest tweet i read all year was the luke babbitt original chalupa written as an espn for promo
0,759,if you think the people on this site give a shit about prison guards safety you nuts
0,760,sholaameobi what planet do you live on you need to get down to specsavers are you blind or stupid
1,761,xshogunx eye are spread far as fuck he looks like he has down
1,762,showed your true colors in addition to comment misdirection you are now using name calling and calling innuendo comment misdirection the last refuge of someone who has no viable logical or well reasoned comment
1,763,ryan back to sucking your mothers teat
0,764,why are you on here then
1,765,and you not a racist are you what a joke you are
1,766,at this point it is safe to say your ignorance can be now classified as stupid
0,767,that the quote from konstantin eduardovich tsiolkovsky the father of russian space science are profoundly learned
0,768,yes that was bullshit when you said that which is probably why a mod deleted it but i be around to remind you of what you said not to worry
0,769,you are correct they should be forcefully ejected out of israel
0,770,it because of perez and because of
0,771,how could he not i had to drive to chicago to see i the girlfriend experience in a theater i doubt i have to go that far for i magic mike but i fully prepared to
0,772,and who protects us from you when you decide you do like our political views or our religion or the color of our skin and how is asking for some reasonable safety precautions taking away your rights
1,773,you dudes really need a fucking life plenty people with jobs dont have cars so for you to sitting here judging someone elses life really says alot shut da fuck up n just watch the video
0,774,if criuticism is based on the facts then lets call it what it is take stevenglens bile for instance copy post has spent that in only years and gotten nothing for it except dead mexican citizens and several failed green energy ok first off thats a boldfaced show non partisan facts that verify that verbal vomit you just posted and i will start here on obamas achievements but ask bin laden somali pirates al queda and quddafi if they think obama is all talk and no actio over these last few years but for obamas domestic accomplishments i willrefer you herer to promises read that and keep it moving off fix news and el rushbo for an hour a day he has also created the most vitriolic and partisan atmosphere ever seen with his divisive class warfare and demonization of several groups of no actually bush did that with the youre either with us or against us cowboy bravado rejected that in and by partisan you mean racist or do you mean the republicans that would rather see america fall into the sea that see obama fix this country mr mitch we wont work with obama turkey neck mcconnell stop here who is the real partisans here yea obama tries to work with redumblicans and hes the one whos partisan make me laugh he mocks our process of democracy praises and supports our enemies and alienates our claims to want to create jobs then has his socialist minions squash any efforts at expansion or business starts with excessive regulations fines fees and lawsuits supports our enemies like he did bin laden who bush gave a pass too for what yrs this whole post here is laughable on its idiotic face again im not gon na entertain this notion of bile you just posted cause its too comical to address watching fix news case you didnt know they dont tell the truth they just propagnadize are obamas socialist minions mean saul alinsky or bill ayers about josef stalin while youre at it a truth socialist would laugh in your face listening to you squawk i could write pages but the effort would be dont waste the informed voters time and effort i see from your profile something of an amateur at this it would be helpful to your case if you could post some links verifying your is that the best you can do is insult people based on their avi you sound like a child thrashing around in the sandbox at schoolhave you considered a career selling fertilizer maybe you should try it first and show us hows its done and honestly anyone that cosigns on that partisan parrot bile is just as big an idiot i didnt see one fact in that while diabtribe
0,775,who are any of us to say who is or is not trustworthy to hold nuclear weapons especially israel or more precisely apologists for it like yourself
1,776,god you really are stupid
0,777,talk nothing shooting does endangers many species of birds and animals but you are welcome to now give us examples of go on
1,778,you so fucking dumb
0,779,here to save think i understand what you feeling put it this way as someone who is actively involved in the systematic elimination of other human beings i totally understand how all this movie shit really aint that important in the grand scheme of things however i and others in a similar situation use them to decompress from that real shit and more often than not movies help express stuff in ways only film can it does have to your hypothetical situation about the victim using faith to survive i would recount the i very real examples of young afghan girls getting their faces mutilated by their own family over irrational outdated beliefs is it better to have faith that produces these atrocites i do know i dont have an answer alls i know is although i thoroughly disagree with the absolute abolition of religion its very obvious that we have to find a way to evolve our thought processes and as far as movie related articles are concerned scientology is famously a very big force in the entertainment industry as many of the big name a list actors follow that faith i think it warrants discussion and do forget theres a movie coming out later this year about the hubbard the trailer for which was covered recently here worth checking out
0,780,man you got your music knickers in a i play two three chord riffs in e i do know where parity comes into strum on guy
1,781,work that
1,782,doubt again showing your awesome reading comprehension i said you acting like a b tch not you are a b tch big difference there genius
1,783,buddha is a fat ass slob said he is the fake you moron
1,784,you called someone stupid wow you must smoke spice and meth combined because you sound brain dead before putting your sense into something that you have no education on just what you hear from the media think about what you say you sound like a fucking pawn just like the rest of society believe everything you see on the news you brainwashed grunt
0,785,cnn poll please tell me whether you agree or disagree that each of the following candidates has the personality and leadership qualities a president should have obama
0,786,coach p rr track virginiadawg mason looks to rs so it either lemay and bauta as the backup
0,787,hey jamie allkpop is not being biased they just writing the fucking truth out of all those idols out there
0,788,i am in no ways upset you called me a moron i been called much worse and i never picked a side just do understand you have besides your bullshit guilt by association that makes trayvon was a gang banger might i point out that you yet to provide a reason behind your statement on that topic btw i read the story and all the post it kind of hard to stay on topic when i debate you and you completely change the topic and start attacking me right
0,789,maybe you should go back and read the second comment
0,790,money bitches but not before your niggaz get the money fuck the bitches ball wit yo niggaz preach my nigga jones lol
0,791,i think you still tired either that or you just did proof read and wrote it out too fast shelby was beside herself when she got to drive her intoxicated brothers home course we all know you meant am so glad yall had fun i think everyone of you needed that even the girls especially bobby
0,792,who gives a fyck this is his second year
0,793,please do not talk shit about other artist in article we hottest always respect other artists by not pushing them down to make our artist look better we are a proud fandom
1,794,she continues to be obama whore
0,795,how do the towers connect to the bottom pentagon since it not flat
0,796,merci beacoup tous vraiment mignon la a la plus beau de ma
0,797,stupid cuz kara girls always have shorts under skirts or dresses it ok i ca see shit anyways still luv her
1,798,you have a dream too i heard your sister gave you handjob as a symbol of pity
0,799,kinh sau theo sau xem sao fire fox google chrome google internet explorer enter click ra anh click anh ra enter website address khung khung
1,800,and i call you a brain dead jew retard because it true perhaps if you got the muslim nazi dick out of your ass you have more friends
0,801,would someone please send this guy a blow up doll of obama with a gallon drum of ky and be done with it
0,802,as a browns fan i softly weep
0,803,you troll so hard
0,804,thats just a and typical baseless and silly accusation that homosexual advocates throw out there to try to scare off your adversaries whats next im a homophobe i a closet homosexual i a bigot lol come can do better than that ca you that stuff is all worn out find something new to say about me lets see you be really imaginative
0,805,it sad how utterly uncool the proglodytes have become in four short years
1,806,you are the one who brought up the topic kalifornia ken then you whine like a beech when somebody calls you on it trolling for a teabagger ken doll may get lucky kalifornia phaggot
0,807,bear with me for a sec george stephanopoulos is greek right greece is rioting quit on feel the noise bring in da noise bring in the funk bring the pain method man barack obama method to take over the usa is to hire george soros and media matters to make dick morris suck on toes on hannity show to totally make fox news look like a bunch of pinky toe licking con artists discrediting awesome guys like glen back and oliver north go ahead call me crazy
0,808,magic number magic underpants no big deal
0,809,you are really talented multi faceted and shit
0,810,may he eat shit and i live
0,811,there was no ethnic cleansing flag the spam
1,812,you need some serious psycho logical help
1,813,look who is talking the payaso who sucks at both english and spanish
0,814,were right all along not
0,815,one day you let your child eat lights naked you are one sick puppy
0,816,if rcae is your premise help us if fear of religion is your premise god helps us all
0,817,oh shit one with the tattoos id suck him dry
1,818,you filthy ignorant cock sucker stankin ass whore u should leave while you still ahead before someone stick a dick in your mouth to make u shut up
1,819,sarcasm learn how to spell you moron
0,820,why are you willing to share a cell
1,821,if u didnt give a fuck what i was saying why is ur dumbass replying clearly u are ignorant and unsophisticated
0,822,obama does what he thinks is best for the country gop does what they think is best for the republican party it should be an easy choice come november
0,823,well then is it true that you like anal
0,824,i still do get how this is a big deal shit
1,825,your ignorant as black people been skateboarding for a long ass stop looking for lil wayne to set your trends
0,826,not really what it says a lot about is your lack of understanding on this subject
0,827,hahaha nigga we cp in that atl on yo ass bring those pussy ass niggas more blood on your pussy hands can handle your own fights temple ave college park ga aint bout that life and i bet tonite tomorrow to next year ill still sleep like a baby
0,828,polls across the country show time after time that voters vote against homosexual faux marriages
0,829,win win win honey badger carry us to the promised land
1,830,you a turd
0,831,with their imminent defeat in iraq and now afghanistan the head of snake of imperislism be cut off in syria by the brave people of the region with support of russia china and nations standing for justice and equality
0,832,wake up and smell the coffee who is the current premier of the wc
0,833,i understand what you are with the black in with the white
